Indicator,  Merchandise exports by product group – annual (Million US dollar),,,,,,,
,,,,,,,,
Reporting Economy,Product/Sector,Partner Economy,2015,2016,2017,2018,2019,2020
Morocco,SI3_AGG - MAMTTE - Transport equipment,World,3148,3715,4121,4812,4923,4633
Morocco,SI3_AGG - MAMTAU - Automotive products,World,2664,3130,3378,3881,3908,3608
Morocco,SI3_AGG - MATE - Textiles,World,407,465,454,442,420,489
Morocco,SI3_AGG - MACL - Clothing,World,2814,3003,3163,3362,3208,2542
Mozambique,SI3_AGG - TO - Total merchandise,World,3413,3328,4725,5012,4669,3589
Mozambique,SI3_AGG - AG - Agricultural products,World,727,572,578,656,860,629
Mozambique,SI3_AGG - AGFO - Food,World,640,519,510,627,775,590
Mozambique,SI3_AGG - MI - Fuels and mining products,World,2200,2001,3865,3873,3366,2602
Mozambique,SI3_AGG - MIFU - Fuels,World,971,935,2426,2419,2001,1259
Mozambique,SI3_AGG - MA - Manufactures,World,269,754,272,482,442,220
Mozambique,SI3_AGG - MAIS - Iron and steel,World,7,1,1,12,18,24
Mozambique,SI3_AGG - MACH - Chemicals,World,16,463,11,45,48,42
Mozambique,SI3_AGG - MACHPH - Pharmaceuticals,World,0,0,0,0,0,4
Mozambique,SI3_AGG - MAMT - Machinery and transport equipment,World,87,137,78,112,44,32
Mozambique,SI3_AGG - MAMTOF - Office and telecom equipment,World,3,4,2,24,1,1
Mozambique,SI3_AGG - MAMTOTEP - Electronic data processing and office equipment,World,0,1,0,0,0,0
Mozambique,SI3_AGG - MAMTOTTL - Telecommunications equipment,World,3,3,2,24,1,1
Mozambique,SI3_AGG - MAMTOTIC - Integrated circuits and electronic components,World,0,0,0,0,0,0
Mozambique,SI3_AGG - MAMTTE - Transport equipment,World,41,100,50,31,15,12
Mozambique,SI3_AGG - MAMTAU - Automotive products,World,4,14,13,8,8,6
Mozambique,SI3_AGG - MATE - Textiles,World,3,2,6,6,6,8
Mozambique,SI3_AGG - MACL - Clothing,World,1,2,2,5,6,5
Myanmar,SI3_AGG - TO - Total merchandise,World,11429,11831,13879,16704,17997,16692
Myanmar,SI3_AGG - AG - Agricultural products,World,3745,4644,4781,4941,4727,5305
Myanmar,SI3_AGG - AGFO - Food,World,3467,4357,4447,4637,4342,4826
Myanmar,SI3_AGG - MI - Fuels and mining products,World,5082,3583,4259,4546,5406,4511
Myanmar,SI3_AGG - MIFU - Fuels,World,4837,3287,3701,3626,4470,3427
Myanmar,SI3_AGG - MA - Manufactures,World,2019,3356,4744,7182,7862,6875
Myanmar,SI3_AGG - MAIS - Iron and steel,World,179,136,353,257,224,331
Myanmar,SI3_AGG - MACH - Chemicals,World,10,15,62,56,56,20
Myanmar,SI3_AGG - MACHPH - Pharmaceuticals,World,0,0,0,0,0,0
Myanmar,SI3_AGG - MAMT - Machinery and transport equipment,World,38,665,742,694,557,898
Myanmar,SI3_AGG - MAMTOF - Office and telecom equipment,World,5,191,30,101,120,105
Myanmar,SI3_AGG - MAMTOTEP - Electronic data processing and office equipment,World,0,4,2,25,16,9
Myanmar,SI3_AGG - MAMTOTTL - Telecommunications equipment,World,4,187,26,73,101,84
Myanmar,SI3_AGG - MAMTOTIC - Integrated circuits and electronic components,World,,0,1,2,3,12
Myanmar,SI3_AGG - MAMTTE - Transport equipment,World,20,56,514,390,202,65
Myanmar,SI3_AGG - MAMTAU - Automotive products,World,1,7,6,15,19,7
Myanmar,SI3_AGG - MATE - Textiles,World,58,67,61,106,51,62
Myanmar,SI3_AGG - MACL - Clothing,World,821,1575,2435,4130,5053,4629
Namibia,SI3_AGG - TO - Total merchandise,World,4067,4084,5229,7488,6256,5600
Namibia,SI3_AGG - AG - Agricultural products,World,1110,985,1204,1334,1194,962
Namibia,SI3_AGG - AGFO - Food,World,1070,948,1167,1286,1137,898
Namibia,SI3_AGG - MI - Fuels and mining products,World,1406,1508,1426,2734,2629,2658
Namibia,SI3_AGG - MIFU - Fuels,World,103,48,80,43,43,72
Namibia,SI3_AGG - MA - Manufactures,World,1550,1585,2161,3074,2127,1582
Namibia,SI3_AGG - MAIS - Iron and steel,World,5,3,2,20,40,37
Namibia,SI3_AGG - MACH - Chemicals,World,65,43,67,109,105,158
Namibia,SI3_AGG - MACHPH - Pharmaceuticals,World,1,2,2,1,1,1
Namibia,SI3_AGG - MAMT - Machinery and transport equipment,World,316,434,421,1147,455,245
Namibia,SI3_AGG - MAMTOF - Office and telecom equipment,World,27,9,19,22,23,18
Namibia,SI3_AGG - MAMTOTEP - Electronic data processing and office equipment,World,5,3,6,5,10,4
Namibia,SI3_AGG - MAMTOTTL - Telecommunications equipment,World,21,5,10,13,8,8
Namibia,SI3_AGG - MAMTOTIC - Integrated circuits and electronic components,World,1,1,3,4,5,6
Namibia,SI3_AGG - MAMTTE - Transport equipment,World,151,329,316,1027,327,144
Namibia,SI3_AGG - MAMTAU - Automotive products,World,113,58,92,109,78,65
Namibia,SI3_AGG - MATE - Textiles,World,9,5,4,4,3,3
Namibia,SI3_AGG - MACL - Clothing,World,2,2,1,1,1,1
Nauru,SI3_AGG - TO - Total merchandise,World,11,18,15,9,19,60
Nepal,SI3_AGG - TO - Total merchandise,World,721,696,742,786,968,856
Nepal,SI3_AGG - AG - Agricultural products,World,198,202,222,245,453,491
Nepal,SI3_AGG - AGFO - Food,World,178,178,194,212,435,454
Nepal,SI3_AGG - MI - Fuels and mining products,World,13,11,13,18,15,3
Nepal,SI3_AGG - MIFU - Fuels,World,0,0,0,0,0,0
Nepal,SI3_AGG - MA - Manufactures,World,449,482,506,518,492,361
Nepal,SI3_AGG - MAIS - Iron and steel,World,61,44,49,52,32,13
Nepal,SI3_AGG - MACH - Chemicals,World,35,48,45,39,38,33
Nepal,SI3_AGG - MACHPH - Pharmaceuticals,World,6,7,9,7,9,11
Nepal,SI3_AGG - MAMT - Machinery and transport equipment,World,6,6,8,8,9,16
Nepal,SI3_AGG - MAMTOF - Office and telecom equipment,World,0,0,5,2,1,4
Nepal,SI3_AGG - MAMTOTEP - Electronic data processing and office equipment,World,0,0,0,0,0,3
Nepal,SI3_AGG - MAMTOTTL - Telecommunications equipment,World,0,0,5,2,1,1
Nepal,SI3_AGG - MAMTOTIC - Integrated circuits and electronic components,World,0,0,0,0,0,0
Nepal,SI3_AGG - MAMTTE - Transport equipment,World,0,3,2,4,3,4
Nepal,SI3_AGG - MAMTAU - Automotive products,World,0,0,0,0,0,0
Nepal,SI3_AGG - MATE - Textiles,World,212,230,250,259,270,222
Nepal,SI3_AGG - MACL - Clothing,World,72,83,82,86,74,52
Netherlands,SI3_AGG - TO - Total merchandise,World,570442,570606,652065,726697,708596,674870
Netherlands,SI3_AGG - AG - Agricultural products,World,95128,98746,106591,111833,110091,112203
Netherlands,SI3_AGG - AGFO - Food,World,78671,82743,89405,93190,92065,94076
Netherlands,SI3_AGG - MI - Fuels and mining products,World,93523,83207,105750,124629,114121,79417
Netherlands,SI3_AGG - MIFU - Fuels,World,74291,65357,82038,97673,90919,59246
Netherlands,SI3_AGG - MA - Manufactures,World,378594,383000,434399,485486,478973,477940
Netherlands,SI3_AGG - MAIS - Iron and steel,World,11897,11584,13860,14959,12733,10755
Netherlands,SI3_AGG - MACH - Chemicals,World,95649,92766,105941,123631,121292,122448
Netherlands,SI3_AGG - MACHPH - Pharmaceuticals,World,30441,30550,35844,45625,49685,51627
Netherlands,SI3_AGG - MAMT - Machinery and transport equipment,World,184481,187009,213417,234444,231290,232797
Netherlands,SI3_AGG - MAMTOF - Office and telecom equipment,World,93978,95612,107706,112221,105462,112855
Netherlands,SI3_AGG - MAMTOTEP - Electronic data processing and office equipment,World,42100,43498,40997,45224,42733,47001
Netherlands,SI3_AGG - MAMTOTTL - Telecommunications equipment,World,43534,43082,51008,49116,44491,47474
Netherlands,SI3_AGG - MAMTOTIC - Integrated circuits and electronic components,World,8344,9032,15701,17881,18238,18380
Netherlands,SI3_AGG - MAMTTE - Transport equipment,World,38548,33871,34446,37239,38926,34617
Netherlands,SI3_AGG - MAMTAU - Automotive products,World,17330,21756,23753,25633,26159,21572
Netherlands,SI3_AGG - MATE - Textiles,World,4602,5695,5171,6213,5994,6457
Netherlands,SI3_AGG - MACL - Clothing,World,8050,9729,11031,13110,13777,13192
New Caledonia,SI3_AGG - TO - Total merchandise,World,1219,1330,1561,1929,1700,1665
New Caledonia,SI3_AGG - AG - Agricultural products,World,22,10,9,11,9,10
New Caledonia,SI3_AGG - AGFO - Food,World,17,9,8,10,8,9
New Caledonia,SI3_AGG - MI - Fuels and mining products,World,464,643,729,807,759,839
New Caledonia,SI3_AGG - MIFU - Fuels,World,0,0,0,0,0,0
New Caledonia,SI3_AGG - MA - Manufactures,World,732,656,799,1092,912,796
New Caledonia,SI3_AGG - MAIS - Iron and steel,World,606,619,746,993,873,768
New Caledonia,SI3_AGG - MACH - Chemicals,World,82,7,31,58,19,14
New Caledonia,SI3_AGG - MACHPH - Pharmaceuticals,World,1,0,0,0,0,0
New Caledonia,SI3_AGG - MAMT - Machinery and transport equipment,World,32,24,18,37,16,11
New Caledonia,SI3_AGG - MAMTOF - Office and telecom equipment,World,7,5,4,5,3,2
New Caledonia,SI3_AGG - MAMTOTEP - Electronic data processing and office equipment,World,0,3,1,2,0,1
New Caledonia,SI3_AGG - MAMTOTTL - Telecommunications equipment,World,7,1,2,2,1,1
New Caledonia,SI3_AGG - MAMTOTIC - Integrated circuits and electronic components,World,0,0,1,1,2,0
New Caledonia,SI3_AGG - MAMTTE - Transport equipment,World,22,13,6,25,7,3
New Caledonia,SI3_AGG - MAMTAU - Automotive products,World,6,1,1,1,1,2
New Caledonia,SI3_AGG - MATE - Textiles,World,1,0,0,0,0,0
New Caledonia,SI3_AGG - MACL - Clothing,World,1,0,0,0,0,0
New Zealand,SI3_AGG - TO - Total merchandise,World,34355,33756,38075,39673,39517,38919
New Zealand,SI3_AGG - AG - Agricultural products,World,23708,23718,27474,28823,29343,29212
New Zealand,SI3_AGG - AGFO - Food,World,19807,19700,22980,23922,24930,25287
New Zealand,SI3_AGG - MI - Fuels and mining products,World,1663,1500,1733,1906,1604,1199
New Zealand,SI3_AGG - MIFU - Fuels,World,626,481,617,742,575,292
New Zealand,SI3_AGG - MA - Manufactures,World,7819,7140,7204,7318,6981,7198
New Zealand,SI3_AGG - MAIS - Iron and steel,World,229,138,153,225,156,149
New Zealand,SI3_AGG - MACH - Chemicals,World,2182,1737,1775,1683,1672,1803
New Zealand,SI3_AGG - MACHPH - Pharmaceuticals,World,356,334,350,356,347,354
New Zealand,SI3_AGG - MAMT - Machinery and transport equipment,World,2475,2433,2381,2455,2362,2424
New Zealand,SI3_AGG - MAMTOF - Office and telecom equipment,World,372,360,432,458,454,421
New Zealand,SI3_AGG - MAMTOTEP - Electronic data processing and office equipment,World,107,99,132,137,141,126
New Zealand,SI3_AGG - MAMTOTTL - Telecommunications equipment,World,189,200,199,222,210,208
New Zealand,SI3_AGG - MAMTOTIC - Integrated circuits and electronic components,World,77,61,101,100,102,87
New Zealand,SI3_AGG - MAMTTE - Transport equipment,World,568,643,517,435,470,721
New Zealand,SI3_AGG - MAMTAU - Automotive products,World,153,146,175,169,170,139
New Zealand,SI3_AGG - MATE - Textiles,World,220,214,204,195,182,164
New Zealand,SI3_AGG - MACL - Clothing,World,217,186,154,200,160,144
Nicaragua,SI3_AGG - TO - Total merchandise,World,4839,4782,5170,5014,5273,5087
Nicaragua,SI3_AGG - AG - Agricultural products,World,2264,2060,2445,2373,2450,2521
Nicaragua,SI3_AGG - AGFO - Food,World,2224,2026,2407,2335,2405,2472
Nicaragua,SI3_AGG - MI - Fuels and mining products,World,49,41,48,61,53,61
Nicaragua,SI3_AGG - MIFU - Fuels,World,13,8,12,13,16,22
Nicaragua,SI3_AGG - MA - Manufactures,World,2039,2132,2104,2209,2271,1838
Nicaragua,SI3_AGG - MAIS - Iron and steel,World,2,2,3,4,6,4
Nicaragua,SI3_AGG - MACH - Chemicals,World,27,39,43,51,66,47
Nicaragua,SI3_AGG - MACHPH - Pharmaceuticals,World,6,9,11,14,29,14
Nicaragua,SI3_AGG - MAMT - Machinery and transport equipment,World,586,682,614,570,534,408
Nicaragua,SI3_AGG - MAMTOF - Office and telecom equipment,World,3,4,7,6,5,3
Nicaragua,SI3_AGG - MAMTOTEP - Electronic data processing and office equipment,World,1,1,2,2,1,1
Nicaragua,SI3_AGG - MAMTOTTL - Telecommunications equipment,World,2,2,2,2,2,1
Nicaragua,SI3_AGG - MAMTOTIC - Integrated circuits and electronic components,World,0,0,3,3,2,1
Nicaragua,SI3_AGG - MAMTTE - Transport equipment,World,7,7,10,16,8,4
Nicaragua,SI3_AGG - MAMTAU - Automotive products,World,2,4,5,6,5,2
Nicaragua,SI3_AGG - MATE - Textiles,World,36,41,41,35,36,100
Nicaragua,SI3_AGG - MACL - Clothing,World,1281,1273,1297,1418,1502,1171
Niger,SI3_AGG - TO - Total merchandise,World,1087,1032,1206,1202,1126,998
Niger,SI3_AGG - AG - Agricultural products,World,123,357,473,594,186,74
Niger,SI3_AGG - AGFO - Food,World,111,347,455,585,179,72
Niger,SI3_AGG - MI - Fuels and mining products,World,550,453,511,452,447,470
Niger,SI3_AGG - MIFU - Fuels,World,148,153,263,225,219,183
Niger,SI3_AGG - MA - Manufactures,World,75,84,221,155,33,72
Niger,SI3_AGG - MAIS - Iron and steel,World,0,0,8,0,0,0
Niger,SI3_AGG - MACH - Chemicals,World,2,5,15,10,4,2
Niger,SI3_AGG - MACHPH - Pharmaceuticals,World,0,1,1,1,1,0
Niger,SI3_AGG - MAMT - Machinery and transport equipment,World,57,47,112,67,18,54
Niger,SI3_AGG - MAMTOF - Office and telecom equipment,World,2,1,2,1,2,1
Niger,SI3_AGG - MAMTOTEP - Electronic data processing and office equipment,World,0,0,0,0,0,0
Niger,SI3_AGG - MAMTOTTL - Telecommunications equipment,World,2,1,2,1,2,1
Niger,SI3_AGG - MAMTOTIC - Integrated circuits and electronic components,World,0,0,0,0,0,0
Niger,SI3_AGG - MAMTTE - Transport equipment,World,50,37,80,53,6,36
Niger,SI3_AGG - MAMTAU - Automotive products,World,37,24,63,44,2,13
Niger,SI3_AGG - MATE - Textiles,World,11,29,65,67,4,7
Niger,SI3_AGG - MACL - Clothing,World,0,0,0,0,0,0
Nigeria,SI3_AGG - TO - Total merchandise,World,50216,33302,44468,60547,62531,35634
Nigeria,SI3_AGG - AG - Agricultural products,World,2081,699,917,1321,1025,1095
Nigeria,SI3_AGG - AGFO - Food,World,1689,646,814,1237,964,1041
Nigeria,SI3_AGG - MI - Fuels and mining products,World,42354,31781,42763,57060,46830,31062
Nigeria,SI3_AGG - MIFU - Fuels,World,41818,31725,42702,56867,46669,30957
Nigeria,SI3_AGG - MA - Manufactures,World,3283,314,786,2159,5763,2741
Nigeria,SI3_AGG - MAIS - Iron and steel,World,5,6,21,36,6,1
Nigeria,SI3_AGG - MACH - Chemicals,World,75,139,284,325,230,227
Nigeria,SI3_AGG - MACHPH - Pharmaceuticals,World,4,1,1,1,5,0
Nigeria,SI3_AGG - MAMT - Machinery and transport equipment,World,1433,12,280,1547,3262,2396
Nigeria,SI3_AGG - MAMTOF - Office and telecom equipment,World,1,0,0,0,1,0
Nigeria,SI3_AGG - MAMTOTEP - Electronic data processing and office equipment,World,1,0,0,0,0,0
Nigeria,SI3_AGG - MAMTOTTL - Telecommunications equipment,World,0,0,0,,1,0
Nigeria,SI3_AGG - MAMTOTIC - Integrated circuits and electronic components,World,0,0,0,0,0,0
Nigeria,SI3_AGG - MAMTTE - Transport equipment,World,1099,0,269,1519,3251,2347
Nigeria,SI3_AGG - MAMTAU - Automotive products,World,9,0,0,0,0,0
Nigeria,SI3_AGG - MATE - Textiles,World,368,20,15,7,4,1
Nigeria,SI3_AGG - MACL - Clothing,World,0,0,0,0,0,0
Niue,SI3_AGG - TO - Total merchandise,World,0,1,2,2,2,1
Non-EU south-eastern Europe,SI3_AGG - TO - Total merchandise,World,176260,176559,196270,213830,217410,204860
Non-EU western Europe,SI3_AGG - TO - Total merchandise,World,865941,808685,848886,926727,894111,815363
North America,SI3_AGG - TO - Total merchandise,World,2293208,2214972,2376394,2565463,2550477,2239896
North American Free Trade Agreement (NAFTA),SI3_AGG - TO - Total merchandise,World,2293185,2214950,2376371,2565438,2550450,2239880
North Macedonia,SI3_AGG - TO - Total merchandise,World,4536,4790,5668,6911,7189,6635
North Macedonia,SI3_AGG - AG - Agricultural products,World,546,594,614,648,704,681
North Macedonia,SI3_AGG - AGFO - Food,World,523,567,585,618,674,652
North Macedonia,SI3_AGG - MI - Fuels and mining products,World,270,242,388,470,492,390
North Macedonia,SI3_AGG - MIFU - Fuels,World,62,55,85,117,147,94
North Macedonia,SI3_AGG - MA - Manufactures,World,3713,3946,4677,5783,5992,5558
North Macedonia,SI3_AGG - MAIS - Iron and steel,World,578,455,492,638,652,636
North Macedonia,SI3_AGG - MACH - Chemicals,World,1022,1146,1358,1673,1746,1586
North Macedonia,SI3_AGG - MACHPH - Pharmaceuticals,World,71,77,91,104,105,124
North Macedonia,SI3_AGG - MAMT - Machinery and transport equipment,World,1118,1332,1673,2193,2374,2194
North Macedonia,SI3_AGG - MAMTOF - Office and telecom equipment,World,21,13,37,28,31,32
North Macedonia,SI3_AGG - MAMTOTEP - Electronic data processing and office equipment,World,5,5,30,23,26,26
North Macedonia,SI3_AGG - MAMTOTTL - Telecommunications equipment,World,15,6,5,4,4,5
North Macedonia,SI3_AGG - MAMTOTIC - Integrated circuits and electronic components,World,1,2,2,2,2,2
North Macedonia,SI3_AGG - MAMTTE - Transport equipment,World,142,201,272,400,415,341
North Macedonia,SI3_AGG - MAMTAU - Automotive products,World,120,178,254,375,383,309
North Macedonia,SI3_AGG - MATE - Textiles,World,67,78,80,94,87,121
North Macedonia,SI3_AGG - MACL - Clothing,World,533,512,525,537,485,410
Northern Mariana Islands,SI3_AGG - TO - Total merchandise,World,2,6,5,5,5,3
Norway,SI3_AGG - TO - Total merchandise,World,103915,88410,101054,121791,102799,84459
Norway,SI3_AGG - AG - Agricultural products,World,10790,12391,12956,13830,13814,12910
Norway,SI3_AGG - AGFO - Food,World,9932,11602,12136,12944,12978,12122
Norway,SI3_AGG - MI - Fuels and mining products,World,66818,53071,64986,84043,65213,47425
Norway,SI3_AGG - MIFU - Fuels,World,60454,47479,58316,76436,58244,40587
Norway,SI3_AGG - MA - Manufactures,World,22560,20348,19338,20134,20279,18090
Norway,SI3_AGG - MAIS - Iron and steel,World,1244,1113,1246,1278,1221,1076
Norway,SI3_AGG - MACH - Chemicals,World,6414,5894,6611,7350,6904,6394
Norway,SI3_AGG - MACHPH - Pharmaceuticals,World,727,701,770,958,774,779
Norway,SI3_AGG - MAMT - Machinery and transport equipment,World,12236,10855,9890,10128,10428,8792
Norway,SI3_AGG - MAMTOF - Office and telecom equipment,World,1143,1004,1182,1233,1246,1246
Norway,SI3_AGG - MAMTOTEP - Electronic data processing and office equipment,World,357,315,491,497,543,561
Norway,SI3_AGG - MAMTOTTL - Telecommunications equipment,World,691,586,573,616,574,584
Norway,SI3_AGG - MAMTOTIC - Integrated circuits and electronic components,World,95,103,118,120,130,101
Norway,SI3_AGG - MAMTTE - Transport equipment,World,2957,3545,3278,3053,3080,2256
Norway,SI3_AGG - MAMTAU - Automotive products,World,757,749,847,921,933,877
Norway,SI3_AGG - MATE - Textiles,World,178,186,184,197,194,204
Norway,SI3_AGG - MACL - Clothing,World,90,90,112,109,107,85
OIC (Organisation of Islamic Cooperation),SI3_AGG - TO - Total merchandise,World,1683615,1560214,1806862,2164950,2042242,1658512
Oman,SI3_AGG - TO - Total merchandise,World,31927,30014,32904,41761,38724,31685
Oman,SI3_AGG - AG - Agricultural products,World,1541,1400,1685,1909,1897,2419
Oman,SI3_AGG - AGFO - Food,World,1524,1380,1657,1892,1889,2397
Oman,SI3_AGG - MI - Fuels and mining products,World,21227,23907,23746,31009,25923,19221
Oman,SI3_AGG - MIFU - Fuels,World,19804,22964,21977,28961,24352,17913
Oman,SI3_AGG - MA - Manufactures,World,9141,4680,6010,8745,10902,10041
Oman,SI3_AGG - MAIS - Iron and steel,World,649,640,962,1464,2656,3235
Oman,SI3_AGG - MACH - Chemicals,World,2684,2101,2739,2983,3413,2999
Oman,SI3_AGG - MACHPH - Pharmaceuticals,World,48,49,85,85,98,113
Oman,SI3_AGG - MAMT - Machinery and transport equipment,World,4910,1115,1188,2843,3732,2412
Oman,SI3_AGG - MAMTOF - Office and telecom equipment,World,52,8,167,186,161,137
Oman,SI3_AGG - MAMTOTEP - Electronic data processing and office equipment,World,5,0,36,49,22,61
Oman,SI3_AGG - MAMTOTTL - Telecommunications equipment,World,46,6,126,130,133,76
Oman,SI3_AGG - MAMTOTIC - Integrated circuits and electronic components,World,1,1,4,8,6,1
Oman,SI3_AGG - MAMTTE - Transport equipment,World,4278,739,390,1860,2780,1602
Oman,SI3_AGG - MAMTAU - Automotive products,World,4184,557,15,990,910,678
Oman,SI3_AGG - MATE - Textiles,World,19,15,30,35,53,57
Oman,SI3_AGG - MACL - Clothing,World,18,13,78,87,16,11
OPEC (Organization of the Petroleum Exporting Countries),SI3_AGG - TO - Total merchandise,World,873003,788820,930782,1182005,1057005,730881
Other Africa,SI3_AGG - TO - Total merchandise,World,316665,287664,345719,415756,388634,300498
Other Asia,SI3_AGG - TO - Total merchandise,World,904529,903228,1037250,1135931,1135608,1112477
Other CIS,SI3_AGG - TO - Total merchandise,World,116640,97693,120940,147082,146002,120220
Pacific Alliance,SI3_AGG - TO - Total merchandise,World,512691,503505,560574,616263,616646,564574
Pakistan,SI3_AGG - TO - Total merchandise,World,22089,20375,21569,23425,23329,21961
Pakistan,SI3_AGG - AG - Agricultural products,World,4665,3994,4243,5090,5055,4635
Pakistan,SI3_AGG - AGFO - Food,World,4361,3786,4008,4867,4817,4229
Pakistan,SI3_AGG - MI - Fuels and mining products,World,608,458,681,994,1016,922
Pakistan,SI3_AGG - MIFU - Fuels,World,265,155,259,499,372,192
Pakistan,SI3_AGG - MA - Manufactures,World,16803,15922,16644,17340,17257,16404
Pakistan,SI3_AGG - MAIS - Iron and steel,World,108,104,87,78,79,102
Pakistan,SI3_AGG - MACH - Chemicals,World,882,797,1033,1094,1029,1090
Pakistan,SI3_AGG - MACHPH - Pharmaceuticals,World,213,209,208,199,218,237
Pakistan,SI3_AGG - MAMT - Machinery and transport equipment,World,332,309,357,397,548,388
Pakistan,SI3_AGG - MAMTOF - Office and telecom equipment,World,54,63,43,36,17,21
