state,date,cases,cases_avg,deaths,deaths_avg
Alabama,11/1/21,217,694.29,0,23.86
Alabama,11/2/21,745,757.71,56,29.29
Alabama,11/3/21,484,692.14,47,34.86
Alabama,11/4/21,1089,541.86,58,35.71
Alabama,11/5/21,575,570.29,52,36.29
Alabama,11/6/21,583,583.86,48,37.29
Alabama,11/7/21,292,569.29,0,37.29
Alabama,11/8/21,223,570.14,0,37.29
Alabama,11/9/21,995,605.86,45,35.71
Alabama,11/10/21,178,562.14,38,34.43
Alabama,11/11/21,686,504.57,17,28.57
Alabama,11/12/21,722,525.57,0,28.57
Alabama,11/13/21,600,528,47,21
Alabama,11/14/21,259,523.29,0,21
Alabama,11/15/21,258,528.29,0,21
Alabama,11/16/21,542,463.57,18,17.14
Alabama,11/17/21,496,509,26,15.43
Alabama,11/18/21,492,481.29,18,15.57
Alabama,11/19/21,473,445.71,20,16.13
Alabama,11/20/21,680,457.14,10,13.14
Alabama,11/21/21,272,459,0,13.14
Alabama,11/22/21,253,458.29,0,13.14
Alabama,11/23/21,619,469.29,13,12.43
Alabama,11/24/21,416,457.86,16,11
Alabama,11/25/21,398,444.43,13,10.29
Alabama,11/26/21,0,444.43,0,10.29
Alabama,11/27/21,357,330.71,0,10.29
Alabama,11/28/21,157,314.29,0,10.29
Alabama,11/29/21,176,303.29,1,4.78
Alabama,11/30/21,477,283,3,4.71
Alabama,12/1/21,536,300.14,24,5.86
Alabama,12/2/21,767,352.86,14,6
Alabama,12/3/21,595,383.13,15,7.13
Alabama,12/4/21,478,455.14,13,7.78
Alabama,12/5/21,361,484.29,0,7.78
Alabama,12/6/21,281,499.29,0,7.78
Alabama,12/7/21,630,521.14,14,11.43
Alabama,12/8/21,687,542.71,4,8.57
Alabama,12/9/21,549,511.57,0,8.57
Alabama,12/10/21,592,511.14,40,10.14
Alabama,12/11/21,713,544.71,22,11.43
Alabama,12/12/21,330,540.29,0,11.43
Alabama,12/13/21,294,542.14,0,11.43
Alabama,12/14/21,1655,568.43,20,12.29
Alabama,12/15/21,647,562.71,19,14.43
Alabama,12/16/21,816,600.86,16,14.63
Alabama,12/17/21,908,646,23,14.29
Alabama,12/18/21,692,643,10,12.57
Alabama,12/19/21,552,674.71,0,12.57
Alabama,12/20/21,552,711.57,0,12.57
Alabama,12/21/21,1254,774.43,15,11.86
Alabama,12/22/21,1460,890.57,12,10.86
Alabama,12/23/21,2060,1068.29,22,11.71
Alabama,12/24/21,2466,1290.86,16,10.71
Alabama,12/25/21,2449,1541.86,0,10.71
Alabama,12/26/21,863,1586.29,0,10.71
Alabama,12/27/21,1679,1747.29,0,10.71
Alabama,12/28/21,3705,2097.43,18,9.71
Alabama,12/29/21,5975,2742.43,18,10.57
Alabama,12/30/21,8256,3627.57,1,7.57
Alabama,12/31/21,8051,4425.43,0,7.57
Alabama,1/1/22,0,4425.43,0,7.57
Alabama,1/2/22,12927,5799,0,7.57
Alabama,1/3/22,4062,6139.43,0,7.57
Alabama,1/4/22,7572,6691.86,41,8.57
Alabama,1/5/22,11075,7420.43,7,7
Alabama,1/6/22,12626,8044.71,40,12.57
Alabama,1/7/22,12972,8747.71,42,16.25
Alabama,1/8/22,8332,8695.75,39,18.78
Alabama,1/9/22,12452,9870.14,0,18.78
Alabama,1/10/22,6250,10182.71,0,18.78
Alabama,1/11/22,8536,10320.43,6,19.14
Alabama,1/12/22,11204,10338.86,11,19.71
Alabama,1/13/22,0,10338.86,0,19.71
Alabama,1/14/22,0,10338.86,0,19.71
Alabama,1/15/22,0,10338.86,0,19.71
Alabama,1/16/22,51856,11120.86,93,13.75
Alabama,1/17/22,8058,11379.14,0,13.75
Alabama,1/18/22,6728,11120.86,0,13.75
Alabama,1/19/22,17106,11964,22,16.43
Alabama,1/20/22,15986,12466.75,36,18.88
Alabama,1/21/22,16525,12917.67,32,20.33
Alabama,1/22/22,16506,13276.5,2,18.5
Alabama,1/23/22,9807,12959.43,0,18.5
Alabama,1/24/22,5955,12659,0,18.5
Alabama,1/25/22,0,12659,0,18.5
Alabama,1/26/22,0,12659,0,18.5
Alabama,1/27/22,0,12659,0,18.5
Alabama,1/28/22,0,12659,0,18.5
Alabama,1/29/22,53159,9845.86,260,37.14
Alabama,1/30/22,6490,9372,0,37.14
Alabama,1/31/22,5459,9301.14,0,37.14
Alabama,2/1/22,5639,8843.38,60,32
Alabama,2/2/22,5404,8461.22,69,35.36
Alabama,2/3/22,0,8461.22,0,35.36
Alabama,2/4/22,11196,7940.64,156,41.92
Alabama,2/5/22,1924,5158.86,0,41.92
Alabama,2/6/22,0,5158.86,0,41.92
Alabama,2/7/22,3456,3945.57,16,33.44
Alabama,2/8/22,4507,3783.86,20,37.29
Alabama,2/9/22,3649,3533.14,45,33.86
Alabama,2/10/22,2713,3430.63,50,35.88
Alabama,2/11/22,2835,2726.29,3,19.14
Alabama,2/12/22,2438,2799.71,66,25
Alabama,2/13/22,1054,2581.5,0,25
Alabama,2/14/22,724,2560,0,25
Alabama,2/15/22,2136,2221.29,85,35.57
Alabama,2/16/22,1975,1982.14,93,42.43
Alabama,2/17/22,2108,1895.71,38,40.71
Alabama,2/18/22,1440,1696.43,90,53.14
Alabama,2/19/22,1153,1512.86,56,51.71
Alabama,2/20/22,484,1431.43,0,51.71
Alabama,2/21/22,392,1384,0,51.71
Alabama,2/22/22,639,1170.14,5,40.29
Alabama,2/23/22,1232,1064,69,36.86
Alabama,2/24/22,1225,937.86,95,45
Alabama,2/25/22,1257,911.71,84,44.14
Alabama,2/26/22,1169,914,39,41.71
Alabama,2/27/22,358,896,0,41.71
Alabama,2/28/22,201,868.71,0,41.71
Alabama,3/1/22,786,889.71,62,49.86
Alabama,3/2/22,1259,893.57,48,46.86
Alabama,3/3/22,762,827.43,72,43.57
Alabama,3/4/22,573,729.71,73,42
Alabama,3/5/22,0,729.71,0,42
Alabama,3/6/22,0,729.71,0,42
Alabama,3/7/22,3710,633.71,89,38.22
Alabama,3/8/22,631,611.57,79,51.57
Alabama,3/9/22,536,508.29,46,51.29
Alabama,3/10/22,632,489.71,72,51.29
Alabama,3/11/22,545,485.71,66,50.29
Alabama,3/12/22,0,485.71,0,50.29
Alabama,3/13/22,0,485.71,0,50.29
Alabama,3/14/22,511,407.86,58,45.86
Alabama,3/15/22,217,348.71,53,42.14
Alabama,3/16/22,438,334.71,1,35.71
Alabama,3/17/22,527,319.71,54,33.14
Alabama,3/18/22,494,312.43,40,29.43
Alabama,3/19/22,0,312.43,0,29.43
Alabama,3/20/22,0,312.43,0,29.43
Alabama,3/21/22,375,293,55,29
Alabama,3/22/22,200,290.57,46,28
Alabama,3/23/22,185,254.43,30,32.14
Alabama,3/24/22,398,236,4,25
Alabama,3/25/22,164,188.86,37,24.57
Alabama,3/26/22,0,188.86,0,24.57
Alabama,3/27/22,0,188.86,0,24.57
Alabama,3/28/22,2024,179.57,24,20.14
Alabama,3/29/22,284,191.57,46,20.14
Alabama,3/30/22,253,201.29,4,16.43
Alabama,3/31/22,258,181.29,6,16.71
Alabama,4/1/22,141,178,23,14.71
Alabama,4/2/22,0,178,0,14.71
Alabama,4/3/22,0,178,0,14.71
Alabama,4/4/22,433,195.57,23,14.57
Alabama,4/5/22,236,188.71,26,11.71
Alabama,4/6/22,220,184,12,12.86
Alabama,4/7/22,201,175.86,0,12.86
Alabama,4/8/22,172,180.29,2,9
Alabama,4/9/22,0,180.29,0,9
Alabama,4/10/22,0,180.29,0,9
Alabama,4/11/22,361,170,3,6.14
Alabama,4/12/22,214,166.86,38,7.86
Alabama,4/13/22,156,157.71,24,9.57
Alabama,4/14/22,188,155.86,34,12.63
Alabama,4/15/22,220,162.71,27,18
Alabama,4/16/22,0,162.71,0,18
Alabama,4/17/22,0,162.71,0,18
Alabama,4/18/22,0,162.71,0,18
Alabama,4/19/22,604,166.86,11,13.71
Alabama,4/20/22,153,166.43,11,11.86
Alabama,4/21/22,254,175.86,5,7.71
Alabama,4/22/22,257,181.14,12,5.57
Alabama,4/23/22,0,181.14,0,5.57
Alabama,4/24/22,0,181.14,0,5.57
Alabama,4/25/22,679,159.3,4,4.3
Alabama,4/26/22,260,178.43,0,4.3
Alaska,3/12/20,1,0.14,0,0
Alaska,3/13/20,0,0.14,0,0
Alaska,3/14/20,0,0.14,0,0
Alaska,3/15/20,0,0.14,0,0
Alaska,3/16/20,2,0.43,0,0
Alaska,3/17/20,3,0.86,0,0
Alaska,3/18/20,3,1.29,0,0
Alaska,3/19/20,3,1.57,0,0
Alaska,3/20/20,2,1.63,0,0
Alaska,3/21/20,7,2.22,0,0
Alaska,3/22/20,1,2.1,0,0
Alaska,3/23/20,14,4.71,0,0
Alaska,3/24/20,6,5.14,0,0
Alaska,3/25/20,17,7.14,0,0
Alaska,3/26/20,10,8.14,0,0
Alaska,3/27/20,16,10.14,1,0.14
Alaska,3/28/20,17,11.57,0,0.14
Alaska,3/29/20,12,13.14,1,0.29
Alaska,3/30/20,6,12,0,0.29
Alaska,3/31/20,13,13,0,0.29
Alaska,4/1/20,10,12,0,0.29
Alaska,4/2/20,3,11,0,0.29
Alaska,4/3/20,10,10.14,0,0.29
Alaska,4/4/20,13,9.57,1,0.25
Alaska,4/5/20,14,9.86,1,0.29
Alaska,4/6/20,6,9.86,0,0.29
Alaska,4/7/20,22,11.14,0,0.29
Alaska,4/8/20,13,11.57,1,0.3
Alaska,4/9/20,9,12.43,0,0.3
Alaska,4/10/20,11,12.57,0,0.3
Alaska,4/11/20,11,12.29,1,0.43
Alaska,4/12/20,15,12.43,0,0.43
Alaska,4/13/20,5,12.29,0,0.43
Alaska,4/14/20,8,10.29,1,0.33
Alaska,4/15/20,8,9.57,0,0.33
Alaska,4/16/20,7,9.29,0,0.33
Alaska,4/17/20,9,9,0,0.33
Alaska,4/18/20,5,8.14,0,0.33
Alaska,4/19/20,5,6.71,0,0.33
Alaska,4/20/20,2,6.29,0,0.33
Alaska,4/21/20,8,6.29,0,0.33
Alaska,4/22/20,6,6,0,0.33
Alaska,4/23/20,2,5.29,0,0.33
Alaska,4/24/20,2,4.29,0,0.33
Alaska,4/25/20,0,4.29,0,0.33
Alaska,4/26/20,2,3.14,0,0.33
Alaska,4/27/20,4,3.43,0,0.33
Alaska,4/28/20,6,3.14,0,0
Alaska,4/29/20,4,2.86,0,0
Alaska,4/30/20,0,2.86,0,0
Alaska,5/1/20,9,3.57,0,0
Alaska,5/2/20,1,3.25,0,0
Alaska,5/3/20,3,3.86,0,0
Alaska,5/4/20,2,3.57,0,0
Alaska,5/5/20,1,2.86,0,0
Alaska,5/6/20,1,2.43,1,0.13
Alaska,5/7/20,3,2.5,0,0.13
Alaska,5/8/20,3,2,0,0.13
Alaska,5/9/20,1,2,0,0.13
Alaska,5/10/20,1,1.71,0,0.13
Alaska,5/11/20,2,1.71,0,0.13
Alaska,5/12/20,3,2,0,0.13
Alaska,5/13/20,0,2,0,0.13
Alaska,5/14/20,4,2,0,0.13
Alaska,5/15/20,1,1.71,0,0.13
Alaska,5/16/20,4,2.14,0,0.13
Alaska,5/17/20,4,2.57,0,0.13
Alaska,5/18/20,3,2.71,0,0.13
Alaska,5/19/20,0,2.71,0,0.13
Alaska,5/20/20,3,2.38,0,0
Alaska,5/21/20,0,2.38,0,0
Alaska,5/22/20,2,2.29,0,0
Alaska,5/23/20,5,2.43,0,0
Alaska,5/24/20,0,2.43,0,0
Alaska,5/25/20,3,1.86,0,0
Alaska,5/26/20,4,2.13,0,0
Alaska,5/27/20,1,2.14,0,0
Alaska,5/28/20,13,3.5,0,0
Alaska,5/29/20,6,4.57,0,0
Alaska,5/30/20,5,4.57,0,0
Alaska,5/31/20,28,7.5,0,0
Alaska,6/1/20,7,9.14,0,0
Alaska,6/2/20,21,11.57,0,0
Alaska,6/3/20,19,14.14,0,0
Alaska,6/4/20,26,16,0,0
Alaska,6/5/20,23,18.43,0,0
Alaska,6/6/20,14,19.71,0,0
Alaska,6/7/20,9,17,0,0
Alaska,6/8/20,19,18.71,0,0
Alaska,6/9/20,13,17.57,1,0.14
Alaska,6/10/20,22,18,0,0.14
Alaska,6/11/20,24,17.71,0,0.14
Alaska,6/12/20,22,17.57,1,0.22
Alaska,6/13/20,34,20.43,0,0.22
Alaska,6/14/20,12,20.86,0,0.22
Alaska,6/15/20,4,18.71,0,0.22
Alaska,6/16/20,13,18.71,0,0.22
Alaska,6/17/20,25,19.14,0,0.22
Alaska,6/18/20,19,18.43,0,0.22
Alaska,6/19/20,26,19,0,0.22
Alaska,6/20/20,24,17.57,0,0.22
Alaska,6/21/20,14,17.86,0,0.22
Alaska,6/22/20,10,18.71,0,0.22
Alaska,6/23/20,36,22,0,0.22
Alaska,6/24/20,21,21.43,0,0.22
Alaska,6/25/20,45,25.14,0,0.22
Alaska,6/26/20,30,25.71,2,0.14
Alaska,6/27/20,26,26,0,0.14
Alaska,6/28/20,33,28.71,0,0.14
Alaska,6/29/20,25,30.86,0,0.14
Alaska,6/30/20,47,32.43,0,0.14
Alaska,7/1/20,42,35.43,0,0.14
Alaska,7/2/20,50,36.14,0,0.14
Alaska,7/3/20,60,40.43,1,0.14
Alaska,7/4/20,55,44.57,1,0.25
Alaska,7/5/20,32,44.43,0,0.25
Alaska,7/6/20,30,45.14,0,0.25
Alaska,7/7/20,22,41.57,1,0.27
Alaska,7/8/20,49,42.57,0,0.27
Alaska,7/9/20,49,42.43,0,0.27
Alaska,7/10/20,58,42.14,0,0.27
Alaska,7/11/20,77,45.29,0,0.27
Alaska,7/12/20,116,57.29,0,0.27
Alaska,7/13/20,71,63.14,0,0.27
Alaska,7/14/20,54,67.71,0,0.27
Alaska,7/15/20,61,69.43,0,0.27
Alaska,7/16/20,76,73.29,0,0.27
Alaska,7/17/20,49,72,0,0.27
Alaska,7/18/20,74,71.57,1,0.09
Alaska,7/19/20,118,71.86,0,0.09
Alaska,7/20/20,137,81.29,0,0.09
Alaska,7/21/20,111,89.43,0,0.09
Alaska,7/22/20,94,94.14,1,0.13
Alaska,7/23/20,65,92.57,0,0.13
Alaska,7/24/20,64,94.71,0,0.13
Alaska,7/25/20,120,101.29,1,0.29
Alaska,7/26/20,234,117.86,0,0.29
Alaska,7/27/20,104,113.14,1,0.33
Alaska,7/28/20,144,117.86,1,0.4
Alaska,7/29/20,92,117.57,0,0.4
Alaska,7/30/20,117,125,1,0.5
Alaska,7/31/20,118,132.71,0,0.5
Alaska,8/1/20,150,137,1,0.57
Alaska,8/2/20,157,126,0,0.57
Alaska,8/3/20,80,122.57,1,0.57
Alaska,8/4/20,61,110.71,0,0.57
Alaska,8/5/20,58,105.86,0,0.57
Alaska,8/6/20,40,94.86,0,0.57
Alaska,8/7/20,65,87.29,0,0.57
Alaska,8/8/20,85,78,1,0.29
Alaska,8/9/20,100,69.86,0,0.29
Alaska,8/10/20,66,67.86,0,0.29
Alaska,8/11/20,50,66.29,0,0.29
Alaska,8/12/20,66,67.43,1,0.22
Alaska,8/13/20,95,75.29,0,0.22
Alaska,8/14/20,119,83,0,0.22
Alaska,8/15/20,85,83,1,0.29
Alaska,8/16/20,106,83.86,0,0.29
Alaska,8/17/20,50,81.57,0,0.29
Alaska,8/18/20,67,84,1,0.3
Alaska,8/19/20,70,84.57,0,0.3
Alaska,8/20/20,85,83.14,0,0.3
Alaska,8/21/20,71,76.29,1,0.33
Alaska,8/22/20,91,77.14,1,0.43
Alaska,8/23/20,64,71.14,1,0.5
Alaska,8/24/20,70,74,0,0.5
Alaska,8/25/20,-5,74,3,0.86
Alaska,8/26/20,50,71.57,1,0.88
Alaska,8/27/20,81,73.14,0,0.88
Alaska,8/28/20,122,78.43,0,0.88
Alaska,8/29/20,111,84.14,0,0.88
Alaska,8/30/20,51,78.43,0,0.88
Alaska,8/31/20,39,74.86,0,0.88
Alaska,9/1/20,34,69.71,2,0.43
Alaska,9/2/20,72,72.86,0,0.43
Alaska,9/3/20,106,76.43,1,0.38
Alaska,9/4/20,129,77.43,0,0.38
Alaska,9/5/20,98,75.57,2,0.5
Alaska,9/6/20,89,81,0,0.5
Alaska,9/7/20,34,80.29,0,0.5
Alaska,9/8/20,33,80.14,0,0.5
Alaska,9/9/20,65,79.14,0,0.5
Alaska,9/10/20,125,81.86,0,0.5
Alaska,9/11/20,108,78.86,1,0.38
Alaska,9/12/20,106,80,1,0.29
Alaska,9/13/20,62,76.14,0,0.29
Alaska,9/14/20,77,82.29,0,0.29
Alaska,9/15/20,43,83.71,0,0.29
Alaska,9/16/20,52,81.86,0,0.29
Alaska,9/17/20,105,79,0,0.29
Alaska,9/18/20,115,80,1,0.29
Alaska,9/19/20,85,77,0,0.29
Alaska,9/20/20,91,81.14,0,0.29
Alaska,9/21/20,71,80.29,0,0.29
Alaska,9/22/20,46,80.71,0,0.29
Alaska,9/23/20,54,81,0,0.29
Alaska,9/24/20,140,86,1,0.17
Alaska,9/25/20,118,86.43,5,0.86
Alaska,9/26/20,111,90.14,0,0.86
Alaska,9/27/20,115,93.57,4,1.11
Alaska,9/28/20,118,100.29,0,1.11
Alaska,9/29/20,125,111.57,0,1.11
Alaska,9/30/20,105,118.86,0,1.11
Alaska,10/1/20,131,117.57,1,1.43
Alaska,10/2/20,126,118.71,0,1.43
Alaska,10/3/20,147,123.86,1,0.75
Alaska,10/4/20,189,134.43,0,0.75
Alaska,10/5/20,211,147.71,0,0.75
Alaska,10/6/20,145,150.57,0,0.75
Alaska,10/7/20,128,153.86,1,0.3
Alaska,10/8/20,135,154.43,1,0.43
Alaska,10/9/20,180,162.14,0,0.43
Alaska,10/10/20,251,177,0,0.43
Alaska,10/11/20,258,186.86,0,0.43
Alaska,10/12/20,197,184.86,0,0.43
Alaska,10/13/20,155,186.29,0,0.43
Alaska,10/14/20,143,188.43,4,0.71
Alaska,10/15/20,165,192.71,1,0.71
Alaska,10/16/20,228,199.57,1,0.75
Alaska,10/17/20,214,194.29,1,0.78
Alaska,10/18/20,224,189.43,0,0.78
Alaska,10/19/20,204,190.43,0,0.78
Alaska,10/20/20,211,198.43,0,0.78
Alaska,10/21/20,210,208,1,0.57
Alaska,10/22/20,231,217.43,0,0.57
Alaska,10/23/20,277,224.43,0,0.57
Alaska,10/24/20,372,247,0,0.57
Alaska,10/25/20,529,290.57,0,0.57
Alaska,10/26/20,348,311.14,0,0.57
Alaska,10/27/20,383,335.71,2,0.3
Alaska,10/28/20,354,356.29,1,0.43
Alaska,10/29/20,364,375.29,5,1
Alaska,10/30/20,386,390.86,4,1.33
Alaska,10/31/20,444,401.14,1,1.3
Alaska,11/1/20,350,375.57,1,1.27
Alaska,11/2/20,351,376,1,1.25
Alaska,11/3/20,391,377.14,0,1.25
Alaska,11/4/20,411,385.29,0,1.25
Alaska,11/5/20,314,378.14,0,1.25
Alaska,11/6/20,525,398,0,1.25
Alaska,11/7/20,605,421,0,1.25
Alaska,11/8/20,518,445,0,1.25
Alaska,11/9/20,473,462.43,0,1.25
Alaska,11/10/20,530,482.29,8,1
Alaska,11/11/20,496,494.43,3,1.22
Alaska,11/12/20,478,517.86,0,1.22
Alaska,11/13/20,593,527.57,1,1.09
Alaska,11/14/20,747,547.86,1,1.08
Alaska,11/15/20,659,568,0,1.08
Alaska,11/16/20,580,583.29,0,1.08
Alaska,11/17/20,641,599.14,2,1
Alaska,11/18/20,545,606.14,0,1
Alaska,11/19/20,492,608.14,1,0.63
Alaska,11/20/20,457,588.71,0,0.63
Alaska,11/21/20,676,578.57,0,0.63
Alaska,11/22/20,550,563,2,0.63
Alaska,11/23/20,499,551.43,0,0.63
Alaska,11/24/20,580,542.71,13,2.29
Alaska,11/25/20,678,561.71,0,2.29
Alaska,11/26/20,554,570.57,3,2.57
Alaska,11/27/20,672,601.29,0,2.57
Alaska,11/28/20,667,600,2,2.22
Alaska,11/29/20,617,609.57,0,2.22
Alaska,11/30/20,511,611.29,0,2.22
Alaska,12/1/20,504,600.43,1,0.86
Alaska,12/2/20,703,604,0,0.86
Alaska,12/3/20,763,633.86,8,1.57
Alaska,12/4/20,761,646.57,11,2.75
Alaska,12/5/20,945,686.29,1,3
Alaska,12/6/20,764,707.29,0,3
Alaska,12/7/20,503,706.14,3,2.67
Alaska,12/8/20,573,716,0,2.67
Alaska,12/9/20,587,699.43,4,3.38
Alaska,12/10/20,636,681.29,5,3.43
Alaska,12/11/20,627,662.14,3,2.29
Alaska,12/12/20,520,601.43,18,4.71
Alaska,12/13/20,641,583.86,0,4.71
Alaska,12/14/20,429,573.29,0,4.71
Alaska,12/15/20,282,531.71,3,4.13
Alaska,12/16/20,611,535.14,2,4.43
Alaska,12/17/20,383,499,2,4
Alaska,12/18/20,493,479.86,0,4
Alaska,12/19/20,336,453.57,1,1.14
Alaska,12/20/20,181,387.86,-1,1.14
Alaska,12/21/20,152,348.29,0,1.14
Alaska,12/22/20,440,370.86,10,2
Alaska,12/23/20,361,335.14,3,2.57
Alaska,12/24/20,274,319.57,2,2.57
Alaska,12/25/20,0,319.57,0,2.57
Alaska,12/26/20,371,254.14,1,2.13
Alaska,12/27/20,300,271.14,0,2.13
Alaska,12/28/20,127,267.57,0,2.13
Alaska,12/29/20,182,230.71,1,1
Alaska,12/30/20,385,234.14,2,0.86
Alaska,12/31/20,499,266.29,3,1
Alaska,1/1/21,0,266.29,0,1
Alaska,1/2/21,809,328.86,9,2.14
Alaska,1/3/21,297,328.43,0,2.14
Alaska,1/4/21,264,348,2,1.89
Alaska,1/5/21,192,349.43,0,1.89
Alaska,1/6/21,334,342.14,2,2.29
Alaska,1/7/21,325,317.29,3,2.29
Alaska,1/8/21,405,328.25,0,2.29
Alaska,1/9/21,315,304.57,1,1.14
Alaska,1/10/21,254,298.43,0,1.14
Alaska,1/11/21,176,285.86,0,1.14
Alaska,1/12/21,132,277.29,1,0.88
Alaska,1/13/21,283,270,1,0.86
Alaska,1/14/21,335,271.43,2,0.71
Alaska,1/15/21,302,256.71,1,0.75
Alaska,1/16/21,184,238,0,0.75
Alaska,1/17/21,283,242.14,0,0.75
Alaska,1/18/21,155,239.14,0,0.75
Alaska,1/19/21,129,238.71,1,0.71
Alaska,1/20/21,167,222.14,23,3.86
Alaska,1/21/21,201,203,1,3.71
Alaska,1/22/21,290,201.29,0,3.71
Alaska,1/23/21,248,210.43,5,3.75
Alaska,1/24/21,162,193.14,0,3.75
Alaska,1/25/21,79,182.29,0,3.75
Alaska,1/26/21,82,175.57,1,4.29
Alaska,1/27/21,179,177.29,1,1.14
Alaska,1/28/21,202,177.43,1,1.14
Alaska,1/29/21,181,161.86,0,1.14
Alaska,1/30/21,146,147.29,0,1.14
Alaska,1/31/21,134,143.29,0,1.14
Alaska,2/1/21,106,147.14,0,1.14
Alaska,2/2/21,132,154.29,16,2.57
Alaska,2/3/21,224,160.71,0,2.57
Alaska,2/4/21,184,158.14,0,2.57
Alaska,2/5/21,249,167.86,0,2.57
Alaska,2/6/21,0,167.86,0,2.57
Alaska,2/7/21,0,167.86,0,2.57
Alaska,2/8/21,494,183.29,0,2.57
Alaska,2/9/21,126,182.43,0,2.57
Alaska,2/10/21,201,179.14,0,2.57
Alaska,2/11/21,149,174.14,0,2.57
Alaska,2/12/21,158,161.14,2,0.2
Alaska,2/13/21,0,161.14,0,0.2
Alaska,2/14/21,0,161.14,0,0.2
Alaska,2/15/21,0,161.14,0,0.2
Alaska,2/16/21,496,143.43,5,0.5
Alaska,2/17/21,55,122.57,1,0.53
Alaska,2/18/21,209,131.14,0,0.53
Alaska,2/19/21,211,138.71,1,1
Alaska,2/20/21,0,138.71,0,1
Alaska,2/21/21,0,138.71,0,1
Alaska,2/22/21,337,130.8,1,0.8
Alaska,2/23/21,55,123.86,0,0.8
Alaska,2/24/21,179,141.57,0,0.8
Alaska,2/25/21,185,138.14,0,0.8
Alaska,2/26/21,111,123.86,0,0.8
Alaska,2/27/21,0,123.86,0,0.8
Alaska,2/28/21,0,123.86,0,0.8
Alaska,3/1/21,383,130.43,10,1.43
Alaska,3/2/21,154,144.57,1,1.38
Alaska,3/3/21,191,146.29,1,1.33
Alaska,3/4/21,148,141,0,1.33
Alaska,3/5/21,148,146.29,1,1.18
Alaska,3/6/21,0,146.29,0,1.18
Alaska,3/7/21,0,146.29,0,1.18
Alaska,3/8/21,340,140.14,-1,1.18
Alaska,3/9/21,89,130.86,0,1.18
Alaska,3/10/21,152,125.29,0,1.18
Alaska,3/11/21,238,138.14,0,1.18
Alaska,3/12/21,107,132.29,1,0.25
Alaska,3/13/21,0,132.29,0,0.25
Alaska,3/14/21,0,132.29,0,0.25
Alaska,3/15/21,378,137.71,0,0.25
Alaska,3/16/21,103,139.71,0,0.25
Alaska,3/17/21,174,142.86,1,0.18
Alaska,3/18/21,155,131,3,0.42
Alaska,3/19/21,77,126.71,0,0.42
Alaska,3/20/21,0,126.71,0,0.42
Alaska,3/21/21,0,126.71,0,0.42
Alaska,3/22/21,351,122.86,0,0.42
Alaska,3/23/21,178,133.57,2,0.55
Alaska,3/24/21,199,137.14,0,0.55
Alaska,3/25/21,147,136,1,0.43
Alaska,3/26/21,186,151.57,0,0.43
Alaska,3/27/21,0,151.57,0,0.43
Alaska,3/28/21,0,151.57,0,0.43
Alaska,3/29/21,0,151.57,0,0.43
Alaska,3/30/21,651,169,0,0.43
Alaska,3/31/21,164,164,0,0.43
Alaska,4/1/21,226,175.29,0,0.43
Alaska,4/2/21,202,177.57,0,0.43
Alaska,4/3/21,0,177.57,0,0.43
Alaska,4/4/21,0,177.57,0,0.43
Alaska,4/5/21,499,174.2,0,0.43
Alaska,4/6/21,80,167.29,0,0.43
Alaska,4/7/21,219,175.14,0,0.43
Alaska,4/8/21,228,175.43,0,0
Alaska,4/9/21,246,181.71,0,0
Alaska,4/10/21,0,181.71,0,0
Alaska,4/11/21,0,181.71,0,0
Alaska,4/12/21,396,167,1,0.14
Alaska,4/13/21,154,177.57,0,0.14
Alaska,4/14/21,199,174.71,0,0.14
Alaska,4/15/21,193,169.71,18,0.14
Alaska,4/16/21,189,161.57,0,0.14
Alaska,4/17/21,0,161.57,0,0.14
Alaska,4/18/21,0,161.57,0,0.14
Alaska,4/19/21,445,168.57,0,0.14
Alaska,4/20/21,109,162.14,0,0.14
Alaska,4/21/21,198,162,0,0.14
Alaska,4/22/21,228,167,0,0.14
Alaska,4/23/21,148,161.14,0,0.14
Alaska,4/24/21,0,161.14,0,0.14
Alaska,4/25/21,0,161.14,0,0.14
Alaska,4/26/21,449,161.71,12,0.92
Alaska,4/27/21,137,165.71,0,0.92
Alaska,4/28/21,186,164,0,0.92
Alaska,4/29/21,168,155.43,0,0.92
Alaska,4/30/21,140,154.29,0,0.92
Alaska,5/1/21,0,154.29,0,0.92
Alaska,5/2/21,0,154.29,0,0.92
Alaska,5/3/21,274,129.29,1,0.14
Alaska,5/4/21,92,122.86,0,0.14
Alaska,5/5/21,148,117.43,0,0.14
Alaska,5/6/21,96,107.14,1,0.2
Alaska,5/7/21,116,103.71,0,0.2
Alaska,5/8/21,0,103.71,0,0.2
Alaska,5/9/21,0,103.71,0,0.2
Alaska,5/10/21,235,98.14,0,0.2
Alaska,5/11/21,58,93.29,2,0.38
Alaska,5/12/21,88,84.71,2,0.56
Alaska,5/13/21,80,82.43,0,0.56
Alaska,5/14/21,112,81.86,0,0.56
Alaska,5/15/21,0,81.86,0,0.56
Alaska,5/16/21,0,81.86,0,0.56
Alaska,5/17/21,135,67.57,11,1.36
Alaska,5/18/21,56,67.29,4,2.43
Alaska,5/19/21,98,68.71,1,2.29
Alaska,5/20/21,77,68.29,0,2.29
Alaska,5/21/21,66,61.71,0,2.29
Alaska,5/22/21,0,61.71,0,2.29
Alaska,5/23/21,0,61.71,0,2.29
Alaska,5/24/21,95,56,0,2.29
Alaska,5/25/21,52,55.43,0,2.29
